;country_i;country_j;dist;pop_i_mean;pop_j_mean;gni_i_mean;gni_j_mean;country_flow;dist_pop
45274;PRI;NOR;7516;3782169,4;4718011,8;15716;77816;210;7516
45275;PRI;NPL;14047;3782169,4;26685244,2;15716;382;0;14047
45276;PRI;NRU;13913;3782169,4;10271;15716;NA;NA;13913
45277;PRI;NZL;13792;3782169,4;4220940;15716;27656;298;13792
45278;PRI;OMN;12425;3782169,4;2606021,2;15716;15056;0;12425
45279;PRI;PAK.1;;3782169,4;NA;15716;NA;NA;NA
45280;PRI;PAK.2;13038;3782169,4;NA;15716;NA;NA;13038
45281;PRI;PAN;1788;3782169,4;3432134,8;15716;5856;474;1788
45282;PRI;PCN;8246;3782169,4;NA;15716;NA;NA;8246
45283;PRI;PER;3581;3782169,4;28588848,6;15716;3236;0;3581
45284;PRI;PHL;16266;3782169,4;89584747,8;15716;1748;9;16266
45285;PRI;PLW;16352;3782169,4;19348,8;15716;11018;NA;16352
45286;PRI;PNG;16308;3782169,4;6924995,8;15716;1066;2;16308
45287;PRI;POL;8213;3782169,4;38140926,8;15716;10022;409;8213
45288;PRI;PRI;35;3782169,4;3782169,4;15716;15716;0;35
45289;PRI;PRK;13521;3782169,4;24348761;15716;NA;22;13521
45290;PRI;PRT;5902;3782169,4;10539001,2;15716;20900;108;5902
45291;PRI;PRY;4928;3782169,4;5589884;15716;2620;56;4928
45292;PRI;PSE;9913;3782169,4;3500460,4;15716;1914;39;9913
45293;PRI;PYF;9961;3782169,4;277396;15716;NA;2;9961
45294;PRI;QAT;11717;3782169,4;1230042,8;15716;55156;60;11717
45295;PRI;REU;13932;3782169,4;NA;15716;NA;2;13932
45296;PRI;ROU;8766;3782169,4;20860357,8;15716;6662;144;8766
45297;PRI;RUS;9156;3782169,4;142980256;15716;7326;151;9156
45298;PRI;RWA;10736;3782169,4;9529053,2;15716;416;4;10736
45299;PRI;SAU;11319;3782169,4;26420346,4;15716;15050;2;11319
45300;PRI;SCG;8320;3782169,4;NA;15716;NA;NA;8320
45301;PRI;SDN.1;10355;3782169,4;NA;15716;NA;NA;10355
45302;PRI;SDN.2;;3782169,4;NA;15716;NA;NA;NA
45303;PRI;SEN;5195;3782169,4;11573854,2;15716;1150;0;5195
45304;PRI;SGP;17564;3782169,4;4616539;15716;34388;220;17564
45305;PRI;SHN;7633;3782169,4;NA;15716;NA;NA;7633
45306;PRI;SLB;14972;3782169,4;504873,8;15716;1272;0;14972
45307;PRI;SLE;5810;3782169,4;5956594,6;15716;356;0;5810
45308;PRI;SLV;2523;3782169,4;6055134,2;15716;2694;46;2523
45309;PRI;SMR;7704;3782169,4;30319,6;15716;NA;NA;7704
45310;PRI;SOM;12199;3782169,4;11109052,8;15716;NA;0;12199
45311;PRI;SPM;3269;3782169,4;NA;15716;NA;NA;3269
45312;PRI;SRB;;3782169,4;7380989,2;15716;5046;11;NA
45313;PRI;SSD;;3782169,4;8432621,8;15716;NA;0;NA
45314;PRI;STP;8194;3782169,4;169876,4;15716;946;0;8194
45315;PRI;SUN;;3782169,4;NA;15716;NA;NA;NA
45316;PRI;SUR;1831;3782169,4;528022,8;15716;4976;17;1831
45317;PRI;SVK;8005;3782169,4;5377224,4;15716;14740;74;8005
45318;PRI;SVN;7839;3782169,4;2017289,8;15716;21808;17;7839
45319;PRI;SWE;7930;3782169,4;9155264,2;15716;51118;263;7930
45320;PRI;SWZ;11603;3782169,4;1083677;15716;3188;5;11603
45321;PRI;SXM;;3782169,4;33693;15716;NA;NA;NA
45322;PRI;SYC;13506;3782169,4;85349;15716;11990;NA;13506
45323;PRI;SYR;9949;3782169,4;20403970;15716;7858;0;9949
45324;PRI;TCA;623;3782169,4;26278,8;15716;NA;NA;623
45325;PRI;TCD;8677;3782169,4;10737629,8;15716;638;0;8677
45326;PRI;TGO;7411;3782169,4;6050896;15716;508;3;7411
45327;PRI;THA;16158;3782169,4;66821906,4;15716;3470;0;16158
45328;PRI;TJK;12143;3782169,4;7193635,2;15716;586;1;12143
45329;PRI;TKL;11932;3782169,4;NA;15716;NA;NA;11932
45330;PRI;TKM;11496;3782169,4;5029147,6;15716;2400;0;11496
45331;PRI;TLS;18350;3782169,4;1018371;15716;1904;0;18350
45332;PRI;TON;12661;3782169,4;106507,4;15716;2786;0;12661
45333;PRI;TTO;994;3782169,4;1384969,8;15716;13792;122;994
45334;PRI;TUN;7604;3782169,4;10583436,2;15716;3502;0;7604
45335;PRI;TUR;9096;3782169,4;70311008,8;15716;8548;332;9096
45336;PRI;TUV;12913;3782169,4;10154,2;15716;4416;NA;12913
45337;PRI;TWN;15125;3782169,4;NA;15716;NA;NA;15125
45338;PRI;TZA;11874;3782169,4;41709374,2;15716;556;27;11874
45339;PRI;UGA;10923;3782169,4;29654400,2;15716;404;22;10923
45340;PRI;UKR;8902;3782169,4;46542766,4;15716;2426;4;8902
45341;PRI;URY;5992;3782169,4;3329776;15716;6696;65;5992
45342;PRI;USA;2580;3782169,4;301198642,6;15716;47918;104291;2580
45343;PRI;UZB;11954;3782169,4;26918690;15716;808;2;11954
45344;PRI;VAT;7729;3782169,4;NA;15716;NA;NA;7729
45345;PRI;VCT;786;3782169,4;110890;15716;5950;27;786
45346;PRI;VDR;;3782169,4;NA;15716;NA;NA;NA
45347;PRI;VEN;887;3782169,4;27511537,6;15716;7624;1246;887
45348;PRI;VGB;157;3782169,4;25234;15716;NA;NA;157
45349;PRI;VNM.1;;3782169,4;NA;15716;NA;NA;NA
45350;PRI;VNM.2;16678;3782169,4;NA;15716;NA;NA;16678
45351;PRI;VUT;14295;3782169,4;228508,2;15716;2088;0;14295
45352;PRI;WLF;12566;3782169,4;NA;15716;NA;NA;12566
45353;PRI;WSM;12120;3782169,4;190689,2;15716;2680;0;12120
45354;PRI;YEM.1;;3782169,4;NA;15716;NA;NA;NA
45355;PRI;YEM.2;11526;3782169,4;NA;15716;NA;NA;11526
45356;PRI;YMD;;3782169,4;NA;15716;NA;NA;NA
45357;PRI;YUG;;3782169,4;NA;15716;NA;NA;NA
45358;PRI;ZAF;11301;3782169,4;50048317,6;15716;6230;345;11301
45359;PRI;ZMB;10998;3782169,4;12421912,6;15716;934;1;10998
45360;PRI;ZWE;11357;3782169,4;12447193,6;15716;288;0;11357
45361;PRK;ABW;14068;24348761;96816,8;NA;24230;0;14068
45362;PRK;AFG;4994;24348761;25913988,4;NA;415;0;4994
45363;PRK;AGO;12569;24348761;20944435,8;NA;2368;0;12569
45364;PRK;AIA;13601;24348761;NA;NA;NA;NA;13601
45365;PRK;ALB;8381;24348761;2969776,8;NA;3490;0;8381
45366;PRK;AND;9371;24348761;77624,4;NA;NA;NA;9371
45367;PRK;ANT.1;;24348761;NA;NA;NA;NA;NA
45368;PRK;ANT.2;14143;24348761;NA;NA;NA;NA;14143
45369;PRK;ARE;6654;24348761;6006780;NA;39906;0;6654
45370;PRK;ARG;19396;24348761;39876314;NA;6314;0;19396
45371;PRK;ARM;6712;24348761;3005168,4;NA;2584;0;6712
45372;PRK;ASM;8843;24348761;56346,2;NA;NA;NA;8843
45373;PRK;ATG;13739;24348761;82113;NA;14372;NA;13739
45374;PRK;AUS;8488;24348761;20879256,8;NA;37848;0;8488
45375;PRK;AUT;8103;24348761;8291355,2;NA;44634;0;8103
45376;PRK;AZE;6294;24348761;8633668,6;NA;2930;181;6294
45377;PRK;BDI;10800;24348761;7995829,6;NA;164;0;10800
45378;PRK;BEL;8533;24348761;10631748,2;NA;42802;0;8533
45379;PRK;BEN;12328;24348761;8655758,8;NA;924;0;12328
45380;PRK;BES;14156;24348761;NA;NA;NA;NA;14156
45381;PRK;BFA;12131;24348761;14759476;NA;508;0;12131
45382;PRK;BGD;3735;24348761;143961096,6;NA;618;0;3735
45383;PRK;BGR;8058;24348761;7548467,2;NA;5134;3;8058
45384;PRK;BHR;7000;24348761;1040646;NA;18680;0;7000
45385;PRK;BHS;12516;24348761;357797,2;NA;28712;0;12516
45386;PRK;BIH;8295;24348761;3996280,2;NA;3790;0;8295
45387;PRK;BLR;7098;24348761;9572472;NA;4354;0;7098
45388;PRK;BLZ;12818;24348761;297223,8;NA;5134;0;12818
45389;PRK;BMU;12033;24348761;64894,8;NA;NA;NA;12033
45390;PRK;BOL;17169;24348761;9712622,6;NA;1270;7;17169
45391;PRK;BRA;18146;24348761;190717467;NA;6174;18;18146
45392;PRK;BRB;14206;24348761;271554,4;NA;15374;0;14206
45393;PRK;BRN;3930;24348761;378630,4;NA;29324;0;3930
45394;PRK;BTN;3573;24348761;681122,4;NA;1516;0;3573
45395;PRK;BWA;12509;24348761;1968961;NA;5092;0;12509
45396;PRK;CAF;11178;24348761;4382105,6;NA;378;0;11178
45397;PRK;CAN;10499;24348761;32915993;NA;40382;0;10499
45398;PRK;CCK;6416;24348761;NA;NA;NA;NA;6416
45399;PRK;CHE;8601;24348761;7572734,4;NA;65770;33;8601
45400;PRK;CHL;18426;24348761;16500066,6;NA;8508;0;18426
45401;PRK;CHN;951;24348761;1317708000;NA;2622;0;951
45402;PRK;CIV;12896;24348761;19820836,6;NA;988;0;12896
45403;PRK;CMR;11932;24348761;18274945;NA;1268;0;11932
45404;PRK;COD;12076;24348761;60348251;NA;248;0;12076
45405;PRK;COG;12074;24348761;3957864,6;NA;1774;0;12074
45406;PRK;COK;10215;24348761;NA;NA;NA;NA;10215
45407;PRK;COL;14763;24348761;43285932,4;NA;4140;0;14763
45408;PRK;COM;10185;24348761;617240,6;NA;1258;0;10185
45409;PRK;CPV;13236;24348761;504483,6;NA;2758;0;13236
45410;PRK;CRI;13772;24348761;4439825,2;NA;5618;0;13772
45411;PRK;CSK;;24348761;NA;NA;NA;NA;NA
45412;PRK;CUB;12530;24348761;11267285;NA;4650;0;12530
45413;PRK;CUW;14143;24348761;143133,2;NA;NA;NA;14143
45414;PRK;CXR;5857;24348761;NA;NA;NA;NA;5857
45415;PRK;CYM;12961;24348761;49655,2;NA;NA;NA;12961
45416;PRK;CYP;7841;24348761;1073947,4;NA;28336;0;7841
45417;PRK;CZE;8076;24348761;10315497,6;NA;15936;0;8076
45418;PRK;DDR;;24348761;NA;NA;NA;NA;NA
45419;PRK;DEU.1;;24348761;NA;NA;NA;NA;NA
45420;PRK;DEU.2;7953;24348761;NA;NA;NA;NA;7953
45421;PRK;DJI;8575;24348761;865398,6;NA;NA;0;8575
45422;PRK;DMA;13944;24348761;68752;NA;6002;NA;13944
45423;PRK;DNK;7766;24348761;5466971,6;NA;55874;0;7766
45424;PRK;DOM;13432;24348761;9404430,2;NA;4130;0;13432
45425;PRK;DZA;9772;24348761;34028245,2;NA;3602;0;9772
45426;PRK;ECU;15170;24348761;14254094,2;NA;3448;53;15170
45427;PRK;EGY;8334;24348761;82253916,4;NA;1528;0;8334
45428;PRK;ERI;8684;24348761;2945532;NA;428;0;8684
45429;PRK;ESH;11533;24348761;NA;NA;NA;0;11533
45430;PRK;ESP;9824;24348761;45118865,8;NA;29668;0;9824
45431;PRK;EST;6931;24348761;1342774;NA;12884;0;6931
45432;PRK;ETH.1;;24348761;NA;NA;NA;NA;NA
45433;PRK;ETH.2;9129;24348761;NA;NA;NA;NA;9129
45434;PRK;FIN;6881;24348761;5290670,8;NA;45674;0;6881
45435;PRK;FJI;8372;24348761;889353,6;NA;3538;0;8372
45436;PRK;FLK;18569;24348761;NA;NA;NA;NA;18569
45437;PRK;FRA;8794;24348761;63985793,6;NA;40314;0;8794
45438;PRK;FRO;8023;24348761;48361;NA;NA;NA;8023
45439;PRK;FSM;4816;24348761;109469;NA;2504;0;4816
45440;PRK;GAB;12226;24348761;1552836,2;NA;6230;0;12226
45441;PRK;GBR;8685;24348761;61330750,8;NA;45482;0;8685
45442;PRK;GEO;6611;24348761;3861168,4;NA;2316;7;6611
45443;PRK;GHA;12593;24348761;23716141,2;NA;812;0;12593
45444;PRK;GIB;10291;24348761;29991;NA;NA;NA;10291
45445;PRK;GIN;13189;24348761;9563785,8;NA;502;0;13189
45446;PRK;GLP;13863;24348761;NA;NA;NA;0;13863
45447;PRK;GMB;13014;24348761;1767041,2;NA;658;0;13014
45448;PRK;GNB;13099;24348761;1452000,6;NA;470;0;13099
45449;PRK;GNQ;12091;24348761;951523;NA;8718;0;12091
45450;PRK;GRC;8352;24348761;11048201,4;NA;27267,5;0;8352
45451;PRK;GRD;14295;24348761;111738,8;NA;6380;0;14295
45452;PRK;GRL;8559;24348761;56583;NA;31986,66667;NA;8559
45453;PRK;GTM;12977;24348761;13475625,6;NA;2356;0;12977
45454;PRK;GUF;15132;24348761;NA;NA;NA;0;15132
45455;PRK;GUM;3393;24348761;164634,6;NA;NA;0;3393
45456;PRK;GUY;14913;24348761;756001;NA;2550;0;14913
45457;PRK;HKG;2159;24348761;6903440;NA;31510;0;2159
45458;PRK;HND;13206;24348761;7922670,8;NA;1468;0;13206
45459;PRK;HRV;8297;24348761;4309281,4;NA;12376;0;8297
45460;PRK;HTI;13360;24348761;9420979,8;NA;914;0;13360
45461;PRK;HUN;7998;24348761;10055010,6;NA;12010;0;7998
45462;PRK;IDN.1;;24348761;NA;NA;NA;NA;NA
45463;PRK;IDN.2;5376;24348761;NA;NA;NA;NA;5376
45464;PRK;IND;4580;24348761;1189415855;NA;898;0;4580
45465;PRK;IOT;7510;24348761;NA;NA;NA;NA;7510
45466;PRK;IRL;8782;24348761;4371473,2;NA;48176;0;8782
45467;PRK;IRN;6405;24348761;72283770,2;NA;4190;0;6405
45468;PRK;IRQ;7094;24348761;29154519,8;NA;2564;0;7094
45469;PRK;ISL;8219;24348761;309599;NA;51554;0;8219
45470;PRK;ISR;7927;24348761;7191660;NA;24970;0;7927
45471;PRK;ITA;8798;24348761;58494773,8;NA;35732;15;8798
45472;PRK;JAM;13271;24348761;2700303,6;NA;4322;0;13271
45473;PRK;JOR;7845;24348761;6328181;NA;2800;0;7845
45474;PRK;JPN;1288;24348761;127947600;NA;39958;0;1288
45475;PRK;KAZ;4069;24348761;15561813,2;NA;4934;25924;4069
45476;PRK;KEN;10009;24348761;38071279;NA;696;0;10009
45477;PRK;KGZ;4262;24348761;5270280;NA;636;229;4262
45478;PRK;KHM;3676;24348761;13707756,2;NA;588;0;3676
45479;PRK;KIR;6353;24348761;102041,4;NA;1732;NA;6353
45480;PRK;KNA;13707;24348761;47011,2;NA;13812;NA;13707
45481;PRK;KOR;195;24348761;48733806,8;NA;21732;0;195
45482;PRK;KWT;7032;24348761;2510412,2;NA;44598;0;7032
45483;PRK;LAO;3235;24348761;6041340,4;NA;638;0;3235
45484;PRK;LBN;7759;24348761;4802252,8;NA;5558;0;7759
45485;PRK;LBR;13294;24348761;3608681,6;NA;324;0;13294
45486;PRK;LBY;9444;24348761;6099418,6;NA;9806;0;9444
45487;PRK;LCA;14091;24348761;167527,6;NA;7514;0;14091
45488;PRK;LIE;8563;24348761;35143,6;NA;109694;NA;8563
45489;PRK;LKA;5805;24348761;20078269,4;NA;1562;0;5805
45490;PRK;LSO;12662;24348761;1988370,4;NA;1188;0;12662
45491;PRK;LTU;7179;24348761;3236975,6;NA;10420;0;7179
45492;PRK;LUX;8546;24348761;480844,2;NA;77386;0;8546
45493;PRK;LVA;7107;24348761;2195294,4;NA;11038;0;7107
45494;PRK;MAC;2198;24348761;515574,2;NA;30152;0;2198
45495;PRK;MAR;10642;24348761;31235085,2;NA;2706;0;10642
45496;PRK;MCO;8948;24348761;32047,6;NA;NA;NA;8948
45497;PRK;MDA;7426;24348761;2875659,4;NA;1532;42;7426
45498;PRK;MDG;10343;24348761;19939623,8;NA;384;0;10343
45499;PRK;MDV;6520;24348761;326493;NA;4776;0;6520
45500;PRK;MEX;12031;24348761;108273216,4;NA;9418;0;12031
45501;PRK;MHL;5770;24348761;53998,4;NA;3508;NA;5770
45502;PRK;MKD;8229;24348761;2043642,2;NA;3802;0;8229
45503;PRK;MLI;12550;24348761;14093751,2;NA;536;0;12550
45504;PRK;MLT;9125;24348761;407544,4;NA;18062;0;9125
45505;PRK;MMR;3784;24348761;48400742,8;NA;418;0;3784
45506;PRK;MNE;;24348761;616084,8;NA;5262;0;NA
45507;PRK;MNG;1810;24348761;2609348;NA;1396;109;1810
45508;PRK;MNP;3285;24348761;63044,6;NA;NA;NA;3285
45509;PRK;MOZ;12036;24348761;21301968;NA;470;0;12036
45510;PRK;MRT;12538;24348761;3160609,8;NA;1242;0;12538
45511;PRK;MSR;13769;24348761;NA;NA;NA;NA;13769
45512;PRK;MTQ;14024;24348761;NA;NA;NA;0;14024
45513;PRK;MUS;9657;24348761;1238686;NA;6616;0;9657
45514;PRK;MWI;11164;24348761;13511554,6;NA;496;0;11164
45515;PRK;MYS.1;;24348761;NA;NA;NA;NA;NA
45516;PRK;MYS.2;4663;24348761;NA;NA;NA;NA;4663
45517;PRK;MYT;10096;24348761;NA;NA;NA;0;10096
45518;PRK;NAM;13131;24348761;2013477,2;NA;4064;0;13131
45519;PRK;NCL;8002;24348761;239190;NA;NA;0;8002
45520;PRK;NER;11774;24348761;14922270,4;NA;394;0;11774
45521;PRK;NFK;8719;24348761;NA;NA;NA;NA;8719
45522;PRK;NGA;12246;24348761;148418555,6;NA;1990;0;12246
45523;PRK;NIC;13445;24348761;5610065;NA;1282;0;13445
45524;PRK;NIU;9276;24348761;NA;NA;NA;NA;9276
45525;PRK;NLD;8384;24348761;16404729,2;NA;47966;2;8384
45526;PRK;NOR;7542;24348761;4718011,8;NA;77816;0;7542
45527;PRK;NPL;3931;24348761;26685244,2;NA;382;0;3931
45528;PRK;NRU;6065;24348761;10271;NA;NA;NA;6065
45529;PRK;NZL;9791;24348761;4220940;NA;27656;0;9791
45530;PRK;OMN;6471;24348761;2606021,2;NA;15056;0;6471
45531;PRK;PAK.1;;24348761;NA;NA;NA;NA;NA
45532;PRK;PAK.2;5662;24348761;NA;NA;NA;NA;5662
45533;PRK;PAN;14084;24348761;3432134,8;NA;5856;0;14084
45534;PRK;PCN;13006;24348761;NA;NA;NA;NA;13006
45535;PRK;PER;16271;24348761;28588848,6;NA;3236;0;16271
45536;PRK;PHL;2747;24348761;89584747,8;NA;1748;0;2747
45537;PRK;PLW;3604;24348761;19348,8;NA;11018;NA;3604
45538;PRK;PNG;5807;24348761;6924995,8;NA;1066;0;5807
45539;PRK;POL;7567;24348761;38140926,8;NA;10022;0;7567
45540;PRK;PRI;13521;24348761;3782169,4;NA;15716;0;13521
45541;PRK;PRK;131;24348761;24348761;NA;NA;0;131
45542;PRK;PRT;10247;24348761;10539001,2;NA;20900;10;10247
45543;PRK;PRY;18449;24348761;5589884;NA;2620;0;18449
45544;PRK;PSE;7989;24348761;3500460,4;NA;1914;0;7989
45545;PRK;PYF;10774;24348761;277396;NA;NA;0;10774
45546;PRK;QAT;6976;24348761;1230042,8;NA;55156;0;6976
45547;PRK;REU;9867;24348761;NA;NA;NA;0;9867
45548;PRK;ROU;7763;24348761;20860357,8;NA;6662;0;7763
45549;PRK;RUS;6429;24348761;142980256;NA;7326;164;6429
45550;PRK;RWA;10641;24348761;9529053,2;NA;416;0;10641
45551;PRK;SAU;7419;24348761;26420346,4;NA;15050;0;7419
45552;PRK;SCG;8096;24348761;NA;NA;NA;NA;8096
45553;PRK;SDN.1;9210;24348761;NA;NA;NA;NA;9210
45554;PRK;SDN.2;;24348761;NA;NA;NA;NA;NA
45555;PRK;SEN;12941;24348761;11573854,2;NA;1150;0;12941
45556;PRK;SGP;4737;24348761;4616539;NA;34388;0;4737
45557;PRK;SHN;14669;24348761;NA;NA;NA;NA;14669
45558;PRK;SLB;6427;24348761;504873,8;NA;1272;0;6427
45559;PRK;SLE;13261;24348761;5956594,6;NA;356;0;13261
45560;PRK;SLV;13139;24348761;6055134,2;NA;2694;0;13139
45561;PRK;SMR;8644;24348761;30319,6;NA;NA;NA;8644
45562;PRK;SOM;9041;24348761;11109052,8;NA;NA;0;9041
45563;PRK;SPM;10498;24348761;NA;NA;NA;NA;10498
45564;PRK;SRB;;24348761;7380989,2;NA;5046;0;NA
45565;PRK;SSD;;24348761;8432621,8;NA;NA;0;NA
45566;PRK;STP;12454;24348761;169876,4;NA;946;0;12454
45567;PRK;SUN;;24348761;NA;NA;NA;NA;NA
45568;PRK;SUR;15032;24348761;528022,8;NA;4976;0;15032
45569;PRK;SVK;8065;24348761;5377224,4;NA;14740;0;8065
45570;PRK;SVN;8366;24348761;2017289,8;NA;21808;1;8366
45571;PRK;SWE;7256;24348761;9155264,2;NA;51118;0;7256
45572;PRK;SWZ;12178;24348761;1083677;NA;3188;0;12178
45573;PRK;SXM;;24348761;33693;NA;NA;NA;NA
45574;PRK;SYC;8655;24348761;85349;NA;11990;NA;8655
45575;PRK;SYR;7490;24348761;20403970;NA;7858;0;7490
45576;PRK;TCA;13082;24348761;26278,8;NA;NA;NA;13082
45577;PRK;TCD;10894;24348761;10737629,8;NA;638;0;10894
45578;PRK;TGO;12439;24348761;6050896;NA;508;0;12439
45579;PRK;THA;3742;24348761;66821906,4;NA;3470;0;3742
45580;PRK;TJK;4866;24348761;7193635,2;NA;586;0;4866
45581;PRK;TKL;8420;24348761;NA;NA;NA;NA;8420
45582;PRK;TKM;5737;24348761;5029147,6;NA;2400;156;5737
45583;PRK;TLS;5269;24348761;1018371;NA;1904;0;5269
45584;PRK;TON;9061;24348761;106507,4;NA;2786;0;9061
45585;PRK;TTO;14451;24348761;1384969,8;NA;13792;0;14451
45586;PRK;TUN;9334;24348761;10583436,2;NA;3502;0;9334
45587;PRK;TUR;7790;24348761;70311008,8;NA;8548;0;7790
45588;PRK;TUV;7622;24348761;10154,2;NA;4416;NA;7622
45589;PRK;TWN;1606;24348761;NA;NA;NA;NA;1606
45590;PRK;TZA;10183;24348761;41709374,2;NA;556;0;10183
45591;PRK;UGA;10265;24348761;29654400,2;NA;404;0;10265
45592;PRK;UKR;7121;24348761;46542766,4;NA;2426;0;7121
45593;PRK;URY;19510;24348761;3329776;NA;6696;0;19510
45594;PRK;USA;10949;24348761;301198642,6;NA;47918;0;10949
45595;PRK;UZB;4737;24348761;26918690;NA;808;1198;4737
45596;PRK;VAT;8799;24348761;NA;NA;NA;NA;8799
45597;PRK;VCT;14181;24348761;110890;NA;5950;0;14181
45598;PRK;VDR;;24348761;NA;NA;NA;NA;NA
45599;PRK;VEN;14369;24348761;27511537,6;NA;7624;0;14369
45600;PRK;VGB;13554;24348761;25234;NA;NA;NA;13554
45601;PRK;VNM.1;;24348761;NA;NA;NA;NA;NA
45602;PRK;VNM.2;3661;24348761;NA;NA;NA;NA;3661
45603;PRK;VUT;7689;24348761;228508,2;NA;2088;0;7689
45604;PRK;WLF;8352;24348761;NA;NA;NA;NA;8352
45605;PRK;WSM;8727;24348761;190689,2;NA;2680;0;8727
45606;PRK;YEM.1;;24348761;NA;NA;NA;NA;NA
45607;PRK;YEM.2;8231;24348761;NA;NA;NA;NA;8231
45608;PRK;YMD;;24348761;NA;NA;NA;NA;NA
45609;PRK;YUG;;24348761;NA;NA;NA;NA;NA
45610;PRK;ZAF;12426;24348761;50048317,6;NA;6230;0;12426
45611;PRK;ZMB;11713;24348761;12421912,6;NA;934;0;11713
45612;PRK;ZWE;11636;24348761;12447193,6;NA;288;0;11636
45613;PRT;ABW;6631;10539001,2;96816,8;20900;24230;0;6631
45614;PRT;AFG;6799;10539001,2;25913988,4;20900;415;0;6799
45615;PRT;AGO;5752;10539001,2;20944435,8;20900;2368;6105;5752
45616;PRT;AIA;5655;10539001,2;NA;20900;NA;NA;5655
45617;PRT;ALB;2477;10539001,2;2969776,8;20900;3490;3;2477
45618;PRT;AND;995;10539001,2;77624,4;20900;NA;NA;995
45619;PRT;ANT.1;;10539001,2;NA;20900;NA;NA;NA
45620;PRT;ANT.2;6565;10539001,2;NA;20900;NA;NA;6565
45621;PRT;ARE;6144;10539001,2;6006780;20900;39906;1;6144
45622;PRT;ARG;9574;10539001,2;39876314;20900;6314;0;9574
45623;PRT;ARM;4549;10539001,2;3005168,4;20900;2584;0;4549
45624;PRT;ASM;16754;10539001,2;56346,2;20900;NA;NA;16754
45625;PRT;ATG;5622;10539001,2;82113;20900;14372;NA;5622
45626;PRT;AUS;18182;10539001,2;20879256,8;20900;37848;25;18182
45627;PRT;AUT;2303;10539001,2;8291355,2;20900;44634;30;2303
45628;PRT;AZE;4980;10539001,2;8633668,6;20900;2930;0;4980
45629;PRT;BDI;6112;10539001,2;7995829,6;20900;164;221;6112
45630;PRT;BEL;1714;10539001,2;10631748,2;20900;42802;519;1714
45631;PRT;BEN;3768;10539001,2;8655758,8;20900;924;0;3768
45632;PRT;BES;6505;10539001,2;NA;20900;NA;NA;6505
45633;PRT;BFA;3015;10539001,2;14759476;20900;508;0;3015
45634;PRT;BGD;9174;10539001,2;143961096,6;20900;618;0;9174
45635;PRT;BGR;2761;10539001,2;7548467,2;20900;5134;4;2761
45636;PRT;BHR;5682;10539001,2;1040646;20900;18680;8;5682
45637;PRT;BHS;6480;10539001,2;357797,2;20900;28712;0;6480
45638;PRT;BIH;2361;10539001,2;3996280,2;20900;3790;0;2361
45639;PRT;BLR;3240;10539001,2;9572472;20900;4354;0;3240
45640;PRT;BLZ;7946;10539001,2;297223,8;20900;5134;0;7946
45641;PRT;BMU;5021;10539001,2;64894,8;20900;NA;NA;5021
45642;PRT;BOL;8662;10539001,2;9712622,6;20900;1270;0;8662
45643;PRT;BRA;7924;10539001,2;190717467;20900;6174;3;7924
45644;PRT;BRB;5706;10539001,2;271554,4;20900;15374;0;5706
45645;PRT;BRN;12516;10539001,2;378630,4;20900;29324;0;12516
45646;PRT;BTN;8854;10539001,2;681122,4;20900;1516;0;8854
45647;PRT;BWA;7909;10539001,2;1968961;20900;5092;8;7909
45648;PRT;CAF;4724;10539001,2;4382105,6;20900;378;6;4724
45649;PRT;CAN;5741;10539001,2;32915993;20900;40382;125;5741
45650;PRT;CCK;12232;10539001,2;NA;20900;NA;NA;12232
45651;PRT;CHE;1722;10539001,2;7572734,4;20900;65770;1780;1722
45652;PRT;CHL;10205;10539001,2;16500066,6;20900;8508;0;10205
45653;PRT;CHN;10732;10539001,2;1317708000;20900;2622;48;10732
45654;PRT;CIV;3732;10539001,2;19820836,6;20900;988;0;3732
45655;PRT;CMR;4288;10539001,2;18274945;20900;1268;0;4288
45656;PRT;COD;5390;10539001,2;60348251;20900;248;1734;5390
45657;PRT;COG;5382;10539001,2;3957864,6;20900;1774;339;5382
45658;PRT;COK;16610;10539001,2;NA;20900;NA;NA;16610
45659;PRT;COL;7528;10539001,2;43285932,4;20900;4140;4;7528
45660;PRT;COM;7789;10539001,2;617240,6;20900;1258;0;7789
45661;PRT;CPV;2990;10539001,2;504483,6;20900;2758;2;2990
45662;PRT;CRI;8023;10539001,2;4439825,2;20900;5618;0;8023
45663;PRT;CSK;;10539001,2;NA;20900;NA;NA;NA
45664;PRT;CUB;7028;10539001,2;11267285;20900;4650;0;7028
45665;PRT;CUW;6565;10539001,2;143133,2;20900;NA;NA;6565
45666;PRT;CXR;12880;10539001,2;NA;20900;NA;NA;12880
45667;PRT;CYM;7177;10539001,2;49655,2;20900;NA;NA;7177
45668;PRT;CYP;3773;10539001,2;1073947,4;20900;28336;1;3773
45669;PRT;CZE;2247;10539001,2;10315497,6;20900;15936;53;2247
45670;PRT;DDR;;10539001,2;NA;20900;NA;NA;NA
45671;PRT;DEU.1;;10539001,2;NA;20900;NA;NA;NA
45672;PRT;DEU.2;2316;10539001,2;NA;20900;NA;NA;2316
45673;PRT;DJI;5964;10539001,2;865398,6;20900;NA;0;5964
45674;PRT;DMA;5704;10539001,2;68752;20900;6002;NA;5704
45675;PRT;DNK;2481;10539001,2;5466971,6;20900;55874;41;2481
45676;PRT;DOM;6230;10539001,2;9404430,2;20900;4130;0;6230
